gene_id,symbol,cancer,cancer_type,cohort,samples,mean_ptpm,max_ptpm,expressed_samples_ptpm_ge_0_1,prevalence_ptpm_ge_0_1,expressed_samples_ptpm_ge_1,prevalence_ptpm_ge_1,expressed_samples_ptpm_ge_2,prevalence_ptpm_ge_2,expressed_samples_ptpm_ge_5,prevalence_ptpm_ge_5
ENSG00000179172,HNRNPCL1,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.0059954887218045,0.2511,3,0.0225563909774436,0,0.0,0,0.0,0,0.0
ENSG00000179172,HNRNPCL1,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.000510303030303,0.1514,1,0.002020202020202,0,0.0,0,0.0,0,0.0
ENSG00000179172,HNRNPCL1,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.0014818181818181,0.1375,2,0.0113636363636363,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.0007502958579881,0.0212,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.0021271037181996,0.0902,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.042698,0.4377,8,0.16,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0009756183745583,0.0333,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0011515748031496,0.0451,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.0121520576131687,0.2249,6,0.0123456790123456,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0057595744680851,0.2349,1,0.0070921985815602,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.0085241379310344,0.1999,1,0.0172413793103448,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.0020873983739837,0.0425,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.0009390625,0.0115,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.0037785028790786,0.071,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.003238,0.03,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.0011074468085106,0.0377,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0003718232044198,0.0145,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,0.0017489177489177,0.1358,1,0.0043290043290043,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.0017430583501006,0.048,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.001087619047619,0.0216,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.0043572597137014,0.4116,1,0.0020449897750511,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.0040544117647058,0.0553,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.0028025787965616,0.1162,1,0.0028653295128939,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.0037444444444444,0.1025,1,0.0123456790123456,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.0012653409090909,0.0263,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.0091,0.6694,1,0.0125,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.0013610416666666,0.0634,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.0014454545454545,0.0254,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.097703381642512,17.7711,2,0.0096618357487922,1,0.0048309178743961,1,0.0048309178743961,1,0.0048309178743961
ENSG00000179407,DNAJB8,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.0005070707070707,0.0126,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.0073592485549132,0.3429,5,0.0144508670520231,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.0789360902255639,9.5371,3,0.0225563909774436,1,0.0075187969924812,1,0.0075187969924812,1,0.0075187969924812
ENSG00000179407,DNAJB8,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.0011446464646464,0.0809,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000179407,DNAJB8,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.0019215909090909,0.067,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180083,WFDC11,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.3761715976331361,11.9222,65,0.3846153846153846,6,0.0355029585798816,5,0.029585798816568,3,0.0177514792899408
ENSG00000180083,WFDC11,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.8333103718199605,26.0372,943,0.9227005870841488,297,0.2906066536203522,67,0.0655577299412915,4,0.0039138943248532
ENSG00000180083,WFDC11,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.041662,1.3045,2,0.04,1,0.02,0,0.0,0,0.0
ENSG00000180083,WFDC11,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.3151667844522968,21.8589,91,0.3215547703180212,5,0.0176678445229682,5,0.0176678445229682,4,0.0141342756183745
ENSG00000180083,WFDC11,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.3513811023622052,9.0856,195,0.7677165354330708,8,0.0314960629921259,5,0.0196850393700787,2,0.0078740157480314
ENSG00000180083,WFDC11,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,4.7958788065843585,15.1646,485,0.9979423868312756,485,0.9979423868312756,467,0.9609053497942388,181,0.3724279835390947
ENSG00000180083,WFDC11,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.2005517730496455,3.5369,83,0.5886524822695035,2,0.0141843971631205,2,0.0141843971631205,0,0.0
ENSG00000180083,WFDC11,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.1221689655172413,2.9605,18,0.3103448275862069,2,0.0344827586206896,1,0.0172413793103448,0,0.0
ENSG00000180083,WFDC11,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.3080209349593498,3.9228,379,0.7703252032520326,11,0.0223577235772357,3,0.0060975609756097,0,0.0
ENSG00000180083,WFDC11,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.2116765624999999,6.407,21,0.328125,1,0.015625,1,0.015625,1,0.015625
ENSG00000180083,WFDC11,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.6477813819577729,3.7208,488,0.9366602687140116,97,0.1861804222648752,16,0.0307101727447216,0,0.0
ENSG00000180083,WFDC11,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.4166489999999999,1.1375,95,0.95,3,0.03,0,0.0,0,0.0
ENSG00000180083,WFDC11,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.1884546099290779,9.2656,86,0.3049645390070922,9,0.0319148936170212,3,0.0106382978723404,1,0.0035460992907801
ENSG00000180083,WFDC11,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.4999881215469611,3.8488,294,0.8121546961325967,50,0.1381215469613259,11,0.0303867403314917,0,0.0
ENSG00000180083,WFDC11,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,0.005212987012987,0.4852,3,0.0129870129870129,0,0.0,0,0.0,0,0.0
ENSG00000180083,WFDC11,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.6456243460764586,7.3446,464,0.9336016096579476,88,0.1770623742454728,15,0.0301810865191146,1,0.0020120724346076
ENSG00000180083,WFDC11,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.7715257142857143,2.4314,102,0.9714285714285714,30,0.2857142857142857,3,0.0285714285714285,0,0.0
ENSG00000180083,WFDC11,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.5563621676891616,13.1293,454,0.9284253578732108,52,0.1063394683026584,8,0.016359918200409,2,0.0040899795501022
ENSG00000180083,WFDC11,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.7585205882352941,4.4614,65,0.9558823529411764,19,0.2794117647058823,2,0.0294117647058823,0,0.0
ENSG00000180083,WFDC11,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.6357994269340972,10.1891,320,0.9169054441260746,53,0.1518624641833811,9,0.0257879656160458,2,0.0057306590257879
ENSG00000180083,WFDC11,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.1026518518518518,3.3726,7,0.0864197530864197,3,0.037037037037037,1,0.0123456790123456,0,0.0
ENSG00000180083,WFDC11,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.2829568181818181,1.1774,143,0.8125,2,0.0113636363636363,0,0.0,0,0.0
ENSG00000180083,WFDC11,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.0280662499999999,0.4137,8,0.1,0,0.0,0,0.0,0,0.0
ENSG00000180083,WFDC11,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.3237668750000002,2.27,383,0.7979166666666667,13,0.0270833333333333,1,0.0020833333333333,0,0.0
ENSG00000180083,WFDC11,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.2420875,0.7593,69,0.7840909090909091,0,0.0,0,0.0,0,0.0
ENSG00000180083,WFDC11,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,6.616936714975848,376.935,207,1.0,207,1.0,202,0.9758454106280192,89,0.429951690821256
ENSG00000180083,WFDC11,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.3516979797979797,9.3688,43,0.4343434343434343,5,0.0505050505050505,2,0.0202020202020202,1,0.0101010101010101
ENSG00000180083,WFDC11,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,1.4306014450867046,30.6997,336,0.9710982658959536,148,0.4277456647398844,57,0.1647398843930635,13,0.0375722543352601
ENSG00000180083,WFDC11,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.4399127819548871,16.9941,48,0.3609022556390977,10,0.075187969924812,4,0.0300751879699248,2,0.0150375939849624
ENSG00000180083,WFDC11,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.2856462626262624,7.6272,384,0.7757575757575758,4,0.008080808080808,1,0.002020202020202,1,0.002020202020202
ENSG00000180083,WFDC11,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.5803982954545454,81.7371,42,0.2386363636363636,3,0.0170454545454545,2,0.0113636363636363,1,0.0056818181818181
ENSG00000180138,CSNK1A1L,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.0018550295857988,0.0587,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.0070609589041095,0.084,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.310696,1.2177,39,0.78,1,0.02,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0151109540636042,2.4585,2,0.0070671378091872,2,0.0070671378091872,1,0.0035335689045936,0,0.0
ENSG00000180138,CSNK1A1L,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0097606299212598,1.2682,2,0.0078740157480314,1,0.0039370078740157,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.0739539094650206,0.9581,115,0.2366255144032922,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,0.0581673758865248,0.2689,21,0.1489361702127659,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.1228879310344827,0.6056,28,0.4827586206896552,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.004795325203252,0.0552,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,0.00070625,0.0099,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.0094253358925143,0.0792,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.012544,0.0565,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.0128695035460992,1.5076,2,0.0070921985815602,1,0.0035460992907801,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.0028287292817679,0.0681,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Liver Hepatocellular Carcinoma (validation),Liver Hepatocellular Carcinoma,validation,231,0.0062939393939393,0.0702,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,0.0062080482897384,0.1387,2,0.0040241448692152,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,0.0101171428571428,0.1175,1,0.0095238095238095,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.0086128834355828,0.366,2,0.0040899795501022,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,0.0160823529411764,0.0866,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.007212893982808,0.062,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.008732098765432,0.2466,1,0.0123456790123456,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.0069693181818181,0.0792,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.07370875,2.3836,13,0.1625,1,0.0125,1,0.0125,0,0.0
ENSG00000180138,CSNK1A1L,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.0085604166666666,0.1006,1,0.0020833333333333,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.0038386363636363,0.0287,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,0.1045826086956522,7.0586,50,0.2415458937198067,1,0.0048309178743961,1,0.0048309178743961,1,0.0048309178743961
ENSG00000180138,CSNK1A1L,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.0066444444444444,0.1107,1,0.0101010101010101,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.0194424855491329,0.5583,8,0.0231213872832369,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,0.0081187969924812,0.0858,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.0099284848484848,0.0861,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000180138,CSNK1A1L,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,0.0302590909090909,4.7653,1,0.0056818181818181,1,0.0056818181818181,1,0.0056818181818181,0,0.0
ENSG00000180336,MEIOC,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.4599875739644968,5.274,117,0.6923076923076923,23,0.136094674556213,9,0.0532544378698224,1,0.0059171597633136
ENSG00000180336,MEIOC,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.6990861056751473,29.1135,1009,0.987279843444227,138,0.1350293542074364,44,0.0430528375733855,11,0.0107632093933463
ENSG00000180336,MEIOC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,1.3839180212014135,21.2404,232,0.8197879858657244,99,0.3498233215547703,57,0.2014134275618374,17,0.0600706713780918
ENSG00000180336,MEIOC,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.2989200787401573,3.2833,247,0.9724409448818898,7,0.0275590551181102,1,0.0039370078740157,0,0.0
ENSG00000180336,MEIOC,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,1.2113621399176944,3.5332,486,1.0,320,0.6584362139917695,27,0.0555555555555555,0,0.0
ENSG00000180336,MEIOC,Glioblastoma Multiforme (TCGA),Glioblastoma Multiforme,TCGA,141,1.0466333333333326,4.0893,141,1.0,57,0.4042553191489361,14,0.0992907801418439,0,0.0
ENSG00000180336,MEIOC,Glioblastoma Multiforme (validation),Glioblastoma Multiforme,validation,58,0.1549258620689655,0.6445,48,0.8275862068965517,0,0.0,0,0.0,0,0.0
ENSG00000180336,MEIOC,Head and Neck Squamous Cell Carcinoma (TCGA),Head and Neck Squamous Cell Carcinoma,TCGA,492,0.4089617886178865,12.1417,459,0.9329268292682928,29,0.0589430894308943,9,0.0182926829268292,5,0.0101626016260162
ENSG00000180336,MEIOC,Kidney Chromophobe (TCGA),Kidney Chromophobe,TCGA,64,1.0903515624999998,17.2764,51,0.796875,16,0.25,5,0.078125,3,0.046875
ENSG00000180336,MEIOC,Kidney Renal Clear Cell Carcinoma (TCGA),Kidney Renal Clear Cell Carcinoma,TCGA,521,0.4310690978886757,2.5024,516,0.9904030710172744,19,0.036468330134357,2,0.0038387715930902,0,0.0
ENSG00000180336,MEIOC,Kidney Renal Clear Cell Carcinoma (validation),Kidney Renal Clear Cell Carcinoma,validation,100,0.3926060000000002,0.8679,100,1.0,0,0.0,0,0.0,0,0.0
ENSG00000180336,MEIOC,Kidney Renal Papillary Cell Carcinoma (TCGA),Kidney Renal Papillary Cell Carcinoma,TCGA,282,0.4476627659574468,11.1618,213,0.7553191489361702,22,0.0780141843971631,10,0.0354609929078014,3,0.0106382978723404
ENSG00000180336,MEIOC,Liver Hepatocellular Carcinoma (TCGA),Liver Hepatocellular Carcinoma,TCGA,362,0.1911563535911602,1.9981,244,0.6740331491712708,2,0.005524861878453,0,0.0,0,0.0
ENSG00000180336,MEIOC,Lung Adenocarcinoma (TCGA),Lung Adenocarcinoma,TCGA,497,1.284118913480884,56.9006,483,0.971830985915493,99,0.1991951710261569,61,0.1227364185110664,19,0.0382293762575452
ENSG00000180336,MEIOC,Lung Adenocarcinoma (validation),Lung Adenocarcinoma,validation,105,1.4958742857142862,22.8748,104,0.9904761904761904,35,0.3333333333333333,13,0.1238095238095238,5,0.0476190476190476
ENSG00000180336,MEIOC,Lung Squamous Cell Carcinoma (TCGA),Lung Squamous Cell Carcinoma,TCGA,489,0.7757073619631898,28.7008,471,0.9631901840490796,69,0.1411042944785276,28,0.0572597137014314,13,0.0265848670756646
ENSG00000180336,MEIOC,Lung Squamous Cell Carcinoma (validation),Lung Squamous Cell Carcinoma,validation,68,1.011948529411764,10.507,68,1.0,18,0.2647058823529412,5,0.0735294117647058,2,0.0294117647058823
ENSG00000180336,MEIOC,Ovary Serous Cystadenocarcinoma (TCGA),Ovary Serous Cystadenocarcinoma,TCGA,349,0.9991750716332384,10.2499,346,0.991404011461318,99,0.2836676217765043,36,0.1031518624641833,9,0.0257879656160458
ENSG00000180336,MEIOC,Ovary Serous Cystadenocarcinoma (validation),Ovary Serous Cystadenocarcinoma,validation,81,0.6550975308641976,5.9375,71,0.8765432098765432,16,0.1975308641975308,7,0.0864197530864197,1,0.0123456790123456
ENSG00000180336,MEIOC,Pancreatic Adenocarcinoma (TCGA),Pancreatic Adenocarcinoma,TCGA,176,0.3195255681818184,1.942,166,0.9431818181818182,3,0.0170454545454545,0,0.0,0,0.0
ENSG00000180336,MEIOC,Pancreatic Adenocarcinoma (validation),Pancreatic Adenocarcinoma,validation,80,0.87575625,31.0016,66,0.825,7,0.0875,6,0.075,2,0.025
ENSG00000180336,MEIOC,Prostate Adenocarcinoma (TCGA),Prostate Adenocarcinoma,TCGA,480,0.3733285416666669,16.8442,462,0.9625,10,0.0208333333333333,4,0.0083333333333333,1,0.0020833333333333
ENSG00000180336,MEIOC,Rectum Adenocarcinoma (TCGA),Rectum Adenocarcinoma,TCGA,88,0.2721249999999999,0.9224,85,0.9659090909090908,0,0.0,0,0.0,0,0.0
ENSG00000180336,MEIOC,Rectum Adenocarcinoma (validation),Rectum Adenocarcinoma,validation,207,1.5935603864734291,73.4131,207,1.0,139,0.6714975845410628,14,0.0676328502415458,1,0.0048309178743961
ENSG00000180336,MEIOC,Skin Cuteneous Melanoma (TCGA),Skin Cuteneous Melanoma,TCGA,99,0.5029252525252527,2.8119,76,0.7676767676767676,18,0.1818181818181818,6,0.0606060606060606,0,0.0
ENSG00000180336,MEIOC,Stomach Adenocarcinoma (TCGA),Stomach Adenocarcinoma,TCGA,346,0.8134135838150286,17.932,341,0.9855491329479767,63,0.1820809248554913,20,0.0578034682080924,5,0.0144508670520231
ENSG00000180336,MEIOC,Testicular Germ Cell Tumor (TCGA),Testicular Germ Cell Tumor,TCGA,133,2.591687969924813,29.3138,123,0.924812030075188,79,0.5939849624060151,47,0.3533834586466165,11,0.0827067669172932
ENSG00000180336,MEIOC,Thyroid Carcinoma (TCGA),Thyroid Carcinoma,TCGA,495,0.2771767676767677,1.132,469,0.9474747474747476,2,0.004040404040404,0,0.0,0,0.0
ENSG00000180336,MEIOC,Uterine Corpus Endometrial Carcinoma (TCGA),Uterine Corpus Endometrial Carcinoma,TCGA,176,1.7642295454545442,54.0088,125,0.7102272727272727,51,0.2897727272727273,37,0.2102272727272727,16,0.0909090909090909
ENSG00000181323,SPEM1,Bladder Urothelial Carcinoma (TCGA),Bladder Urothelial Carcinoma,TCGA,169,0.0158597633136094,0.5622,6,0.0355029585798816,0,0.0,0,0.0,0,0.0
ENSG00000181323,SPEM1,Breast Invasive Carcinoma (TCGA),Breast Invasive Carcinoma,TCGA,1022,0.013512915851272,0.3485,18,0.0176125244618395,0,0.0,0,0.0,0,0.0
ENSG00000181323,SPEM1,Breast Invasive Carcinoma (validation),Breast Invasive Carcinoma,validation,50,0.231674,1.987,15,0.3,1,0.02,0,0.0,0,0.0
ENSG00000181323,SPEM1,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA),Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,TCGA,283,0.0083007067137809,0.2748,3,0.0106007067137809,0,0.0,0,0.0,0,0.0
ENSG00000181323,SPEM1,Colon Adenocarcinoma (TCGA),Colon Adenocarcinoma,TCGA,254,0.0017688976377952,0.0382,0,0.0,0,0.0,0,0.0,0,0.0
ENSG00000181323,SPEM1,Colon Adenocarcinoma (validation),Colon Adenocarcinoma,validation,486,0.0140948559670781,0.477,20,0.0411522633744856,0,0.0,0,0.0,0,0.0
