gene_id,symbol,hpa_gene_name,cancer,high,medium,low,not_detected,total,detected,medium_high,prevalence_detected,prevalence_medium_high,source_databases,passes_filters,never_expressed,restriction,restriction_confidence
ENSG00000118434,SPACA1,SPACA1,liver cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,lung cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,melanoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,skin cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,stomach cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,testis cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000118434,SPACA1,SPACA1,urothelial cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,HIGH
ENSG00000121101,TEX14,TEX14,breast cancer,0,0,2,9,11,2,0,0.18181818181818182,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,colorectal cancer,0,0,3,9,12,3,0,0.25,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,endometrial cancer,0,0,4,7,11,4,0,0.36363636363636365,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,glioma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,liver cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,lung cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,melanoma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,ovarian cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,pancreatic cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,prostate cancer,0,0,2,8,10,2,0,0.2,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,skin cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,testis cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,thyroid cancer,0,0,2,2,4,2,0,0.5,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000121101,TEX14,TEX14,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CTP;daSilva2017,True,False,TESTIS,MODERATE
ENSG00000122304,PRM2,PRM2,breast cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,colorectal cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,glioma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,liver cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,lung cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,melanoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,pancreatic cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,skin cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,stomach cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,testis cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122304,PRM2,PRM2,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,TESTIS,LOW
ENSG00000122728,TAF1L,TAF1L,breast cancer,0,1,0,11,12,1,1,0.08333333333333333,0.08333333333333333,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,carcinoid,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,cervical cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,glioma,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,head and neck cancer,0,0,0,3,3,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,liver cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,lung cancer,0,1,0,11,12,1,1,0.08333333333333333,0.08333333333333333,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,lymphoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,melanoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,ovarian cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,pancreatic cancer,0,0,4,7,11,4,0,0.36363636363636365,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,renal cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,skin cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,stomach cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,testis cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,thyroid cancer,0,1,0,3,4,1,1,0.25,0.25,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000122728,TAF1L,TAF1L,urothelial cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,daSilva2017_protein,False,True,SOMATIC,MODERATE
ENSG00000123576,ESX1,ESX1,breast cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,colorectal cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,endometrial cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,glioma,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,liver cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,lung cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,melanoma,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,pancreatic cancer,0,0,0,8,8,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,prostate cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,renal cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,skin cancer,0,0,0,10,10,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,stomach cancer,0,0,0,12,12,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,testis cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000123576,ESX1,ESX1,urothelial cancer,0,0,0,11,11,0,0,0.0,0.0,CTexploreR_CT;daSilva2017,True,False,TESTIS,HIGH
ENSG00000124092,CTCFL,CTCFL,breast cancer,0,0,0,7,7,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,cervical cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,colorectal cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,endometrial cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,glioma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,head and neck cancer,0,0,0,3,3,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,liver cancer,0,0,1,7,8,1,0,0.125,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,lung cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,lymphoma,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,melanoma,0,0,0,9,9,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,ovarian cancer,0,0,0,9,9,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,pancreatic cancer,0,0,0,6,6,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,renal cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,skin cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,stomach cancer,0,0,0,9,9,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,testis cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124092,CTCFL,CTCFL,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT;daSilva2017,True,False,TESTIS,LOW
ENSG00000124227,ANKRD60,ANKRD60,breast cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,carcinoid,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,cervical cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,endometrial cancer,0,0,0,9,9,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,glioma,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,head and neck cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,liver cancer,1,3,2,3,9,6,4,0.6666666666666666,0.4444444444444444,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,lung cancer,1,0,1,10,12,2,1,0.16666666666666666,0.08333333333333333,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,lymphoma,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,melanoma,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,ovarian cancer,0,0,0,10,10,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,pancreatic cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,prostate cancer,0,0,1,11,12,1,0,0.08333333333333333,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,renal cancer,0,0,0,11,11,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,skin cancer,0,0,0,9,9,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,stomach cancer,0,1,0,10,11,1,1,0.09090909090909091,0.09090909090909091,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,testis cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,thyroid cancer,0,0,0,4,4,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124227,ANKRD60,ANKRD60,urothelial cancer,0,0,0,12,12,0,0,0.0,0.0,daSilva2017_protein,True,False,TESTIS,HIGH
ENSG00000124260,MAGEA10,MAGEA10,breast cancer,0,2,1,9,12,3,2,0.25,0.16666666666666666,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,carcinoid,1,1,1,1,4,3,2,0.75,0.5,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,cervical cancer,0,1,1,10,12,2,1,0.16666666666666666,0.08333333333333333,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,endometrial cancer,0,1,1,9,11,2,1,0.18181818181818182,0.09090909090909091,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,glioma,4,0,3,5,12,7,4,0.5833333333333334,0.3333333333333333,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,head and neck cancer,1,0,1,2,4,2,1,0.5,0.25,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,liver cancer,0,2,0,8,10,2,2,0.2,0.2,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,lung cancer,1,2,2,7,12,5,3,0.4166666666666667,0.25,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,melanoma,3,1,0,7,11,4,4,0.36363636363636365,0.36363636363636365,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,ovarian cancer,0,1,2,8,11,3,1,0.2727272727272727,0.09090909090909091,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,pancreatic cancer,0,2,0,8,10,2,2,0.2,0.2,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,prostate cancer,0,0,1,8,9,1,0,0.1111111111111111,0.0,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,renal cancer,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,skin cancer,0,3,0,9,12,3,3,0.25,0.25,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,stomach cancer,0,1,0,10,11,1,1,0.09090909090909091,0.09090909090909091,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,testis cancer,1,1,5,5,12,7,2,0.5833333333333334,0.16666666666666666,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,thyroid cancer,0,3,1,0,4,4,3,1.0,0.75,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124260,MAGEA10,MAGEA10,urothelial cancer,2,0,1,9,12,3,2,0.25,0.16666666666666666,CTpedia;CTexploreR_CT,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,breast cancer,0,0,3,7,10,3,0,0.3,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,carcinoid,0,0,0,4,4,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,cervical cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,colorectal cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,endometrial cancer,0,0,2,8,10,2,0,0.2,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,glioma,0,0,1,10,11,1,0,0.09090909090909091,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,head and neck cancer,0,0,1,3,4,1,0,0.25,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,liver cancer,0,1,2,8,11,3,1,0.2727272727272727,0.09090909090909091,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,lung cancer,0,0,0,10,10,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,lymphoma,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,melanoma,0,1,1,10,12,2,1,0.16666666666666666,0.08333333333333333,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,ovarian cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,pancreatic cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,prostate cancer,0,0,0,11,11,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
ENSG00000124467,PSG8,PSG8,renal cancer,0,0,0,12,12,0,0,0.0,0.0,CTpedia;daSilva2017,True,False,REPRODUCTIVE,MODERATE
